model_id,feature_name,shap_value,feature_value
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag0,-0.0454324202779177,1.47725863535823
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_19_lag0,-0.209765310678834,-1.11001803134759
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_12_lag0,0.148604087185684,0.573591081677517
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag1,-0.00590134663617342,-0.290188180947479
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag2,0.0837921620830749,-1.8654598892356
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_7_lag0,0.0521504118180023,0.846471094330502
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_12_lag1,0.0688868581641939,-1.56944409441484
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_8_lag0,0.0860149997458185,-0.843888423076172
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_7_lag1,0.146082416626453,-1.08888526658227
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_6_lag0,-0.0415442827434443,1.2437099498666
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag0,0.133943768724925,-0.183278764480697
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_19_lag0,0.145501644062729,-0.636766756458786
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_12_lag0,-0.0377394830305604,1.21769734555991
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag1,-0.19347050591064,-0.153030398923718
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag2,-0.0336522142589979,-1.21348128460747
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_7_lag0,0.0377141262715901,-0.474883067039201
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_12_lag1,0.15359745138183,1.32862628253757
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_8_lag0,0.108825726705401,-1.11021348956624
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_7_lag1,-0.078940197087274,-1.00494866385596
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_6_lag0,-0.0877065508202059,-0.285981653358809
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_1_lag0,-0.102654746563125,-0.130349307666897
lgbm_separate_norm_Nomorlization_中壢_A2C560_combined_windows,feature_19_lag0,0.0882433262672734,-0.886303185580339
